Material,Size_Lx_A,H_nm,Average_MFP_nm,Knudsen_number,Frequency_THz,Debye_frequency_THz,Normalized_frequency,Kappa_unexcited_W_mK,Kappa_excited_W_mK,Ratio_raw,Ratio_plotted,Relative_change_plotted_percent,Was_overridden_in_plot
Si,200000,20000.0,51.533727,0.00257668635,11.2,13.0,0.8615384615384615,123.69286273295442,101.58295903599668,0.8212515806615963,0.8212515806615963,-17.87484193384037,False
Si,200000,20000.0,51.533727,0.00257668635,11.6,13.0,0.8923076923076922,123.69286273295442,102.65514142280811,0.8299196829523987,0.8299196829523987,-17.00803170476013,False
Si,200000,20000.0,51.533727,0.00257668635,12.0,13.0,0.9230769230769231,123.69286273295442,110.04770181180344,0.8896851393066221,0.8896851393066221,-11.031486069337792,False
Si,200000,20000.0,51.533727,0.00257668635,12.4,13.0,0.9538461538461539,123.69286273295442,110.20125038512263,0.8909265090180718,0.8909265090180718,-10.907349098192821,False
Si,200000,20000.0,51.533727,0.00257668635,12.8,13.0,0.9846153846153847,123.69286273295442,108.2818047990108,0.8754086727929065,0.8754086727929065,-12.459132720709354,False
Si,200000,20000.0,51.533727,0.00257668635,13.2,13.0,1.0153846153846153,123.69286273295442,105.38602093794616,0.8519975899132382,0.8519975899132382,-14.800241008676185,False
SiC,10,1.0,389.098779,389.098779,1.0,20.0,0.05,3.026034165692008,3.0248867522168497,0.9996208193918736,0.9996208193918736,-0.037918060812636156,False
SiC,10,1.0,389.098779,389.098779,2.0,20.0,0.1,3.026034165692008,3.285811553412131,1.0858474734572985,1.0858474734572985,8.584747345729848,False
SiC,10,1.0,389.098779,389.098779,3.0,20.0,0.15,3.026034165692008,3.270145141312484,1.080670264198637,1.080670264198637,8.067026419863698,False
SiC,10,1.0,389.098779,389.098779,4.0,20.0,0.2,3.026034165692008,3.2320574889348044,1.0680836077723803,1.0680836077723803,6.808360777238032,False
SiC,10,1.0,389.098779,389.098779,5.0,20.0,0.25,3.026034165692008,3.293753028345822,1.0884718572212786,1.0884718572212786,8.84718572212786,False
SiC,10,1.0,389.098779,389.098779,6.0,20.0,0.3,3.026034165692008,3.227519769891611,1.0665840480203324,1.0665840480203324,6.658404802033235,False
SiC,10,1.0,389.098779,389.098779,7.0,20.0,0.35,3.026034165692008,3.2699464550147805,1.080604605224936,1.080604605224936,8.060460522493607,False
SiC,10,1.0,389.098779,389.098779,8.0,20.0,0.4,3.026034165692008,3.2528081879251856,1.0749409986193326,1.0749409986193326,7.494099861933257,False
SiC,10,1.0,389.098779,389.098779,9.0,20.0,0.45,3.026034165692008,3.236989531897854,1.0697134779896327,1.0697134779896327,6.971347798963268,False
SiC,10,1.0,389.098779,389.098779,10.0,20.0,0.5,3.026034165692008,3.215357128071822,1.0625647140823076,1.0625647140823076,6.256471408230757,False
SiC,10,1.0,389.098779,389.098779,11.0,20.0,0.55,3.026034165692008,3.265615387347569,1.079173336630445,1.079173336630445,7.917333663044501,False
SiC,10,1.0,389.098779,389.098779,12.0,20.0,0.6,3.026034165692008,3.230326853037124,1.0675116922542736,1.0675116922542736,6.751169225427356,False
SiC,10,1.0,389.098779,389.098779,13.0,20.0,0.65,3.026034165692008,3.2016977153887836,1.0580507489599358,1.0580507489599358,5.805074895993578,False
SiC,10,1.0,389.098779,389.098779,14.0,20.0,0.7,3.026034165692008,3.2236373035006403,1.0653010266866711,1.0653010266866711,6.530102668667115,False
SiC,10,1.0,389.098779,389.098779,15.0,20.0,0.75,3.026034165692008,3.160684547307427,1.0444973104210233,1.0444973104210233,4.449731042102334,False
SiC,10,1.0,389.098779,389.098779,16.0,20.0,0.8,3.026034165692008,3.0991530890198877,1.024163284128406,1.024163284128406,2.416328412840607,False
SiC,10,1.0,389.098779,389.098779,17.0,20.0,0.85,3.026034165692008,3.1732253677619653,1.0486416193639694,1.0486416193639694,4.864161936396938,False
SiC,10,1.0,389.098779,389.098779,18.0,20.0,0.9,3.026034165692008,3.1506469078897603,1.0411802165390474,1.0,0.0,True
SiC,10,1.0,389.098779,389.098779,24.5,20.0,1.225,3.026034165692008,3.1146578499513193,1.0292870732472528,1.0292870732472528,2.928707324725277,False
SiC,10,1.0,389.098779,389.098779,25.5,20.0,1.275,3.026034165692008,2.984299879993946,0.9862082569419643,0.9862082569419643,-1.3791743058035655,False
SiC,10,1.0,389.098779,389.098779,26.5,20.0,1.325,3.026034165692008,3.098407959594124,1.023917044533952,1.023917044533952,2.3917044533952048,False
SiC,10,1.0,389.098779,389.098779,27.5,20.0,1.375,3.026034165692008,3.126985804875377,1.03336103746875,1.03336103746875,3.3361037468750077,False
SiC,20,2.0,389.098779,194.5493895,1.0,20.0,0.05,5.701500367112766,5.70176007730351,1.0000455512012667,1.0000455512012667,0.0045551201266702535,False
SiC,20,2.0,389.098779,194.5493895,2.0,20.0,0.1,5.701500367112766,6.33467554058187,1.1110541318424474,1.1110541318424474,11.105413184244739,False
SiC,20,2.0,389.098779,194.5493895,3.0,20.0,0.15,5.701500367112766,6.294957858745553,1.1040879511393091,1.1040879511393091,10.408795113930914,False
SiC,20,2.0,389.098779,194.5493895,4.0,20.0,0.2,5.701500367112766,6.242051737796727,1.0948086180616516,1.0948086180616516,9.480861806165164,False
SiC,20,2.0,389.098779,194.5493895,5.0,20.0,0.25,5.701500367112766,6.347795188636156,1.1133552187861513,1.1133552187861513,11.335521878615129,False
SiC,20,2.0,389.098779,194.5493895,6.0,20.0,0.3,5.701500367112766,6.209374090810708,1.089077206173211,1.089077206173211,8.907720617321102,False
SiC,20,2.0,389.098779,194.5493895,7.0,20.0,0.35,5.701500367112766,6.270570953712293,1.0998106726226002,1.0998106726226002,9.981067262260023,False
SiC,20,2.0,389.098779,194.5493895,8.0,20.0,0.4,5.701500367112766,6.231630669216851,1.0929808415276034,1.0929808415276034,9.298084152760344,False
SiC,20,2.0,389.098779,194.5493895,9.0,20.0,0.45,5.701500367112766,6.2110295558458235,1.0893675622073287,1.0893675622073287,8.936756220732867,False
SiC,20,2.0,389.098779,194.5493895,10.0,20.0,0.5,5.701500367112766,6.168350583381209,1.0818819935470523,1.0818819935470523,8.188199354705228,False
SiC,20,2.0,389.098779,194.5493895,11.0,20.0,0.55,5.701500367112766,6.251207732489951,1.0964145102134855,1.0964145102134855,9.641451021348546,False
SiC,20,2.0,389.098779,194.5493895,12.0,20.0,0.6,5.701500367112766,6.162146486847387,1.0807938419844199,1.0807938419844199,8.079384198441986,False
SiC,20,2.0,389.098779,194.5493895,13.0,20.0,0.65,5.701500367112766,6.084188534590796,1.0671206073554675,1.0671206073554675,6.712060735546754,False
SiC,20,2.0,389.098779,194.5493895,14.0,20.0,0.7,5.701500367112766,6.134691224345598,1.0759783967973677,1.0759783967973677,7.597839679736773,False
SiC,20,2.0,389.098779,194.5493895,15.0,20.0,0.75,5.701500367112766,5.972449759023438,1.047522472062539,1.047522472062539,4.75224720625389,False
SiC,20,2.0,389.098779,194.5493895,16.0,20.0,0.8,5.701500367112766,5.877160309149039,1.030809423963122,1.030809423963122,3.080942396312203,False
SiC,20,2.0,389.098779,194.5493895,17.0,20.0,0.85,5.701500367112766,6.0298368931875475,1.0575877409337169,1.0575877409337169,5.758774093371688,False
SiC,20,2.0,389.098779,194.5493895,18.0,20.0,0.9,5.701500367112766,5.986406317451277,1.0499703467497603,1.0,0.0,True
SiC,20,2.0,389.098779,194.5493895,24.5,20.0,1.225,5.701500367112766,5.830094435158802,1.0225544259871995,1.0225544259871995,2.255442598719948,False
SiC,20,2.0,389.098779,194.5493895,25.5,20.0,1.275,5.701500367112766,5.628780800778429,0.9872455386035234,0.9872455386035234,-1.2754461396476624,False
SiC,20,2.0,389.098779,194.5493895,26.5,20.0,1.325,5.701500367112766,5.795094993949996,1.016415788969707,1.016415788969707,1.6415788969706968,False
SiC,20,2.0,389.098779,194.5493895,27.5,20.0,1.375,5.701500367112766,5.850622871210983,1.0261549582559673,1.0261549582559673,2.6154958255967253,False
SiC,50,5.0,389.098779,77.8197558,1.0,20.0,0.05,12.717867560573929,12.719970463672595,1.0001653502907348,1.0001653502907348,0.016535029073483365,False
SiC,50,5.0,389.098779,77.8197558,2.0,20.0,0.1,12.717867560573929,14.512243631089028,1.141090954278983,1.141090954278983,14.10909542789831,False
SiC,50,5.0,389.098779,77.8197558,3.0,20.0,0.15,12.717867560573929,14.313922164469425,1.1254970297727702,1.1254970297727702,12.549702977277022,False
SiC,50,5.0,389.098779,77.8197558,4.0,20.0,0.2,12.717867560573929,14.526290323272598,1.1421954391398819,1.1421954391398819,14.219543913988186,False
SiC,50,5.0,389.098779,77.8197558,5.0,20.0,0.25,12.717867560573929,14.097514921810705,1.1084810291242344,1.1084810291242344,10.84810291242344,False
SiC,50,5.0,389.098779,77.8197558,6.0,20.0,0.3,12.717867560573929,14.230296657250395,1.118921595108057,1.118921595108057,11.892159510805712,False
SiC,50,5.0,389.098779,77.8197558,7.0,20.0,0.35,12.717867560573929,14.095370142885482,1.108312386156771,1.108312386156771,10.831238615677098,False
SiC,50,5.0,389.098779,77.8197558,8.0,20.0,0.4,12.717867560573929,13.809457573487498,1.0858312140549062,1.0858312140549062,8.583121405490623,False
SiC,50,5.0,389.098779,77.8197558,9.0,20.0,0.45,12.717867560573929,13.79477553757415,1.0846767724125932,1.0846767724125932,8.46767724125932,False
SiC,50,5.0,389.098779,77.8197558,10.0,20.0,0.5,12.717867560573929,13.807252008359738,1.0856577914966625,1.0856577914966625,8.565779149666252,False
SiC,50,5.0,389.098779,77.8197558,11.0,20.0,0.55,12.717867560573929,13.873798892750884,1.0908903420067373,1.0908903420067373,9.08903420067373,False
SiC,50,5.0,389.098779,77.8197558,12.0,20.0,0.6,12.717867560573929,13.61567650132902,1.070594298649433,1.070594298649433,7.059429864943301,False
SiC,50,5.0,389.098779,77.8197558,13.0,20.0,0.65,12.717867560573929,13.402656047374805,1.0538445996185521,1.0538445996185521,5.384459961855215,False
SiC,50,5.0,389.098779,77.8197558,14.0,20.0,0.7,12.717867560573929,13.42131554894156,1.0553117875317681,1.0553117875317681,5.531178753176813,False
SiC,50,5.0,389.098779,77.8197558,15.0,20.0,0.75,12.717867560573929,12.914287483931368,1.0154444070455924,1.0154444070455924,1.5444407045592357,False
SiC,50,5.0,389.098779,77.8197558,16.0,20.0,0.8,12.717867560573929,13.111819275675984,1.0309762397843587,1.0309762397843587,3.0976239784358706,False
SiC,50,5.0,389.098779,77.8197558,17.0,20.0,0.85,12.717867560573929,13.499858505038302,1.0614875835701094,1.0614875835701094,6.148758357010942,False
SiC,50,5.0,389.098779,77.8197558,18.0,20.0,0.9,12.717867560573929,13.398273948717287,1.0535000372430874,1.0,0.0,True
SiC,50,5.0,389.098779,77.8197558,24.5,20.0,1.225,12.717867560573929,12.735200444903036,1.0013628766179985,1.0013628766179985,0.13628766179984986,False
SiC,50,5.0,389.098779,77.8197558,25.5,20.0,1.275,12.717867560573929,12.64212500563732,0.9940443981999455,0.9940443981999455,-0.59556018000545,False
SiC,50,5.0,389.098779,77.8197558,26.5,20.0,1.325,12.717867560573929,12.68418829712104,0.9973518152086049,0.9973518152086049,-0.26481847913950585,False
SiC,50,5.0,389.098779,77.8197558,27.5,20.0,1.375,12.717867560573929,12.818415291418464,1.0079060212229478,1.0079060212229478,0.7906021222947812,False
SiC,100,10.0,389.098779,38.9098779,1.0,20.0,0.05,23.085092600568135,23.080726111058073,0.9998108524152095,0.9998108524152095,-0.018914758479049443,False
SiC,100,10.0,389.098779,38.9098779,2.0,20.0,0.1,23.085092600568135,26.705060887616018,1.1568097797865793,1.1568097797865793,15.680977978657928,False
SiC,100,10.0,389.098779,38.9098779,3.0,20.0,0.15,23.085092600568135,26.240162179929772,1.1366712983981702,1.1366712983981702,13.667129839817015,False
SiC,100,10.0,389.098779,38.9098779,4.0,20.0,0.2,23.085092600568135,26.68639024990176,1.1560010051354523,1.1560010051354523,15.600100513545234,False
SiC,100,10.0,389.098779,38.9098779,5.0,20.0,0.25,23.085092600568135,25.887040012376467,1.1213747529754061,1.1213747529754061,12.137475297540611,False
SiC,100,10.0,389.098779,38.9098779,6.0,20.0,0.3,23.085092600568135,25.891686594311825,1.1215760336033747,1.1215760336033747,12.157603360337465,False
SiC,100,10.0,389.098779,38.9098779,7.0,20.0,0.35,23.085092600568135,25.52718008879028,1.1057863414488553,1.1057863414488553,10.578634144885534,False
SiC,100,10.0,389.098779,38.9098779,8.0,20.0,0.4,23.085092600568135,24.961029108921377,1.081261814315056,1.081261814315056,8.126181431505607,False
SiC,100,10.0,389.098779,38.9098779,9.0,20.0,0.45,23.085092600568135,25.074524714970178,1.0861782167749712,1.0861782167749712,8.617821677497117,False
SiC,100,10.0,389.098779,38.9098779,10.0,20.0,0.5,23.085092600568135,25.03109217975564,1.0842968062921963,1.0842968062921963,8.429680629219627,False
SiC,100,10.0,389.098779,38.9098779,11.0,20.0,0.55,23.085092600568135,25.020305994730517,1.0838295703485614,1.0838295703485614,8.382957034856142,False
SiC,100,10.0,389.098779,38.9098779,12.0,20.0,0.6,23.085092600568135,24.37496281218062,1.0558745955206061,1.0558745955206061,5.587459552060614,False
SiC,100,10.0,389.098779,38.9098779,13.0,20.0,0.65,23.085092600568135,23.98773154868191,1.0391005123406591,1.0391005123406591,3.9100512340659144,False
SiC,100,10.0,389.098779,38.9098779,14.0,20.0,0.7,23.085092600568135,23.892887340349628,1.0349920510936834,1.0349920510936834,3.499205109368342,False
SiC,100,10.0,389.098779,38.9098779,15.0,20.0,0.75,23.085092600568135,23.17368825710245,1.0038377864913626,1.0038377864913626,0.38377864913625714,False
SiC,100,10.0,389.098779,38.9098779,16.0,20.0,0.8,23.085092600568135,23.383436863036113,1.0129236762282094,1.0129236762282094,1.2923676228209446,False
SiC,100,10.0,389.098779,38.9098779,17.0,20.0,0.85,23.085092600568135,24.039095093159343,1.041325478268505,1.041325478268505,4.132547826850508,False
SiC,100,10.0,389.098779,38.9098779,18.0,20.0,0.9,23.085092600568135,23.96936314917771,1.0383048300437752,1.0,0.0,True
SiC,100,10.0,389.098779,38.9098779,24.5,20.0,1.225,23.085092600568135,22.926495429762753,0.9931298880385917,0.9931298880385917,-0.6870111961408298,False
SiC,100,10.0,389.098779,38.9098779,25.5,20.0,1.275,23.085092600568135,23.080634864991495,0.9998068998182607,0.9998068998182607,-0.01931001817393474,False
SiC,100,10.0,389.098779,38.9098779,26.5,20.0,1.325,23.085092600568135,22.72636358598904,0.9844605771877967,0.9844605771877967,-1.553942281220333,False
SiC,100,10.0,389.098779,38.9098779,27.5,20.0,1.375,23.085092600568135,22.887985989325735,0.9914617361665878,0.9914617361665878,-0.8538263833412163,False
SiC,200,20.0,389.098779,19.45493895,1.0,20.0,0.05,40.58318244943294,40.60724672485547,1.0005929617632259,1.0005929617632259,0.059296176322587435,False
SiC,200,20.0,389.098779,19.45493895,2.0,20.0,0.1,40.58318244943294,47.29812718603067,1.165461265758658,1.165461265758658,16.546126575865806,False
SiC,200,20.0,389.098779,19.45493895,3.0,20.0,0.15,40.58318244943294,46.32458886028032,1.1414725525284084,1.1414725525284084,14.14725525284084,False
SiC,200,20.0,389.098779,19.45493895,4.0,20.0,0.2,40.58318244943294,47.174986184671255,1.1624269792900488,1.1624269792900488,16.24269792900488,False
SiC,200,20.0,389.098779,19.45493895,5.0,20.0,0.25,40.58318244943294,45.663682742727254,1.1251873309744662,1.1251873309744662,12.51873309744662,False
SiC,200,20.0,389.098779,19.45493895,6.0,20.0,0.3,40.58318244943294,45.119617423872896,1.1117811541786404,1.1117811541786404,11.178115417864042,False
SiC,200,20.0,389.098779,19.45493895,7.0,20.0,0.35,40.58318244943294,44.2488435152431,1.0903246331254977,1.0903246331254977,9.032463312549766,False
SiC,200,20.0,389.098779,19.45493895,8.0,20.0,0.4,40.58318244943294,43.245861527446515,1.0656104060180913,1.0656104060180913,6.561040601809132,False
SiC,200,20.0,389.098779,19.45493895,9.0,20.0,0.45,40.58318244943294,43.69334964411052,1.0766368482450306,1.0766368482450306,7.663684824503059,False
SiC,200,20.0,389.098779,19.45493895,10.0,20.0,0.5,40.58318244943294,43.32702400951489,1.0676103103422412,1.0676103103422412,6.761031034224119,False
SiC,200,20.0,389.098779,19.45493895,11.0,20.0,0.55,40.58318244943294,43.0472114796443,1.0607155201118483,1.0607155201118483,6.071552011184833,False
SiC,200,20.0,389.098779,19.45493895,12.0,20.0,0.6,40.58318244943294,41.70653800771,1.0276803220071953,1.0276803220071953,2.768032200719528,False
SiC,200,20.0,389.098779,19.45493895,13.0,20.0,0.65,40.58318244943294,40.886890279571936,1.0074835883193098,1.0074835883193098,0.7483588319309842,False
SiC,200,20.0,389.098779,19.45493895,14.0,20.0,0.7,40.58318244943294,40.59029818178696,1.00017533697272,1.00017533697272,0.017533697271998605,False
SiC,200,20.0,389.098779,19.45493895,15.0,20.0,0.75,40.58318244943294,39.65715667944912,0.9771820317162743,0.9771820317162743,-2.281796828372573,False
SiC,200,20.0,389.098779,19.45493895,16.0,20.0,0.8,40.58318244943294,40.14309079400659,0.9891558121156538,0.9891558121156538,-1.0844187884346157,False
SiC,200,20.0,389.098779,19.45493895,17.0,20.0,0.85,40.58318244943294,40.99094945373859,1.0100476842794113,1.0100476842794113,1.0047684279411273,False
SiC,200,20.0,389.098779,19.45493895,18.0,20.0,0.9,40.58318244943294,40.96172408608295,1.0093275493394753,1.0,0.0,True
SiC,200,20.0,389.098779,19.45493895,24.5,20.0,1.225,40.58318244943294,40.386837347462674,0.9951619096847588,0.9951619096847588,-0.48380903152411836,False
SiC,200,20.0,389.098779,19.45493895,25.5,20.0,1.275,40.58318244943294,40.982006485346794,1.0098273228426773,1.0098273228426773,0.9827322842677289,False
SiC,200,20.0,389.098779,19.45493895,26.5,20.0,1.325,40.58318244943294,39.75407621887941,0.9795702017310594,0.9795702017310594,-2.0429798268940647,False
SiC,200,20.0,389.098779,19.45493895,27.5,20.0,1.375,40.58318244943294,39.88471282502377,0.9827891855134951,0.9827891855134951,-1.7210814486504855,False
SiC,500,50.0,389.098779,7.781975579999999,1.0,20.0,0.05,78.47497162747905,78.47986078058481,1.0000623020691104,1.0000623020691104,0.006230206911039815,False
SiC,500,50.0,389.098779,7.781975579999999,2.0,20.0,0.1,78.47497162747905,90.73895006967176,1.156278851560595,1.156278851560595,15.627885156059506,False
SiC,500,50.0,389.098779,7.781975579999999,3.0,20.0,0.15,78.47497162747905,88.93680470008194,1.1333142638428115,1.1333142638428115,13.331426384281153,False
SiC,500,50.0,389.098779,7.781975579999999,4.0,20.0,0.2,78.47497162747905,88.55247618081991,1.1284167976661248,1.1284167976661248,12.84167976661248,False
SiC,500,50.0,389.098779,7.781975579999999,5.0,20.0,0.25,78.47497162747905,86.46854900517052,1.1018614879612445,1.1018614879612445,10.18614879612445,False
SiC,500,50.0,389.098779,7.781975579999999,6.0,20.0,0.3,78.47497162747905,83.3773925547069,1.0624711398495263,1.0624711398495263,6.247113984952635,False
SiC,500,50.0,389.098779,7.781975579999999,7.0,20.0,0.35,78.47497162747905,81.58028014919897,1.0395706867720937,1.0395706867720937,3.9570686772093744,False
SiC,500,50.0,389.098779,7.781975579999999,8.0,20.0,0.4,78.47497162747905,80.76444941713874,1.0291746239874777,1.0291746239874777,2.917462398747772,False
SiC,500,50.0,389.098779,7.781975579999999,9.0,20.0,0.45,78.47497162747905,82.1346187827207,1.046634577615574,1.046634577615574,4.66345776155741,False
SiC,500,50.0,389.098779,7.781975579999999,10.0,20.0,0.5,78.47497162747905,80.98974027144095,1.0320454865010913,1.0320454865010913,3.204548650109129,False
SiC,500,50.0,389.098779,7.781975579999999,11.0,20.0,0.55,78.47497162747905,79.42513560051957,1.0121078600391338,1.0121078600391338,1.2107860039133778,False
SiC,500,50.0,389.098779,7.781975579999999,12.0,20.0,0.6,78.47497162747905,76.81450202894156,0.9788407747833316,0.9788407747833316,-2.1159225216668354,False
SiC,500,50.0,389.098779,7.781975579999999,13.0,20.0,0.65,78.47497162747905,74.8610461318997,0.9539480496694581,0.9539480496694581,-4.605195033054188,False
SiC,500,50.0,389.098779,7.781975579999999,14.0,20.0,0.7,78.47497162747905,74.14408495251999,0.9448118733254496,0.9448118733254496,-5.518812667455042,False
SiC,500,50.0,389.098779,7.781975579999999,15.0,20.0,0.75,78.47497162747905,72.94883320798773,0.9295808803127205,0.9295808803127205,-7.041911968727954,False
SiC,500,50.0,389.098779,7.781975579999999,16.0,20.0,0.8,78.47497162747905,75.654318408693,0.96405665194534,0.96405665194534,-3.594334805466004,False
SiC,500,50.0,389.098779,7.781975579999999,17.0,20.0,0.85,78.47497162747905,76.15086266805218,0.9703840739126429,0.9703840739126429,-2.961592608735708,False
SiC,500,50.0,389.098779,7.781975579999999,18.0,20.0,0.9,78.47497162747905,76.34845798866864,0.9729020145568835,1.0,0.0,True
SiC,500,50.0,389.098779,7.781975579999999,24.5,20.0,1.225,78.47497162747905,78.68825221257066,1.0027178166575714,1.0027178166575714,0.2717816657571426,False
SiC,500,50.0,389.098779,7.781975579999999,25.5,20.0,1.275,78.47497162747905,80.31030635936227,1.0233875169856137,1.0233875169856137,2.33875169856137,False
SiC,500,50.0,389.098779,7.781975579999999,26.5,20.0,1.325,78.47497162747905,77.58767832094314,0.9886932956057902,0.9886932956057902,-1.1306704394209777,False
SiC,500,50.0,389.098779,7.781975579999999,27.5,20.0,1.375,78.47497162747905,77.574799114718,0.9885291769580477,0.9885291769580477,-1.147082304195235,False
SiC,1000,100.0,389.098779,3.8909877899999996,1.0,20.0,0.05,119.87601563103668,119.84639819000137,0.9997529327206998,0.9997529327206998,-0.02470672793002393,False
SiC,1000,100.0,389.098779,3.8909877899999996,2.0,20.0,0.1,119.87601563103668,139.93766608691146,1.1673533304411954,1.1673533304411954,16.73533304411954,False
SiC,1000,100.0,389.098779,3.8909877899999996,3.0,20.0,0.15,119.87601563103668,135.88424347116134,1.1335398724745405,1.1335398724745405,13.353987247454047,False
SiC,1000,100.0,389.098779,3.8909877899999996,4.0,20.0,0.2,119.87601563103668,135.45761128585983,1.129980927150443,1.129980927150443,12.998092715044308,False
SiC,1000,100.0,389.098779,3.8909877899999996,5.0,20.0,0.25,119.87601563103668,130.56377065295797,1.0891567422028512,1.0891567422028512,8.91567422028512,False
SiC,1000,100.0,389.098779,3.8909877899999996,6.0,20.0,0.3,119.87601563103668,125.5655639530849,1.0474619405065977,1.0474619405065977,4.746194050659769,False
SiC,1000,100.0,389.098779,3.8909877899999996,7.0,20.0,0.35,119.87601563103668,122.65203694021837,1.0231574372452112,1.0231574372452112,2.3157437245211243,False
SiC,1000,100.0,389.098779,3.8909877899999996,8.0,20.0,0.4,119.87601563103668,121.64664145547096,1.0147704761049452,1.0147704761049452,1.4770476104945196,False
SiC,1000,100.0,389.098779,3.8909877899999996,9.0,20.0,0.45,119.87601563103668,123.1171913293365,1.0270377329546534,1.0270377329546534,2.7037732954653393,False
SiC,1000,100.0,389.098779,3.8909877899999996,10.0,20.0,0.5,119.87601563103668,121.6288923845998,1.0146224142030067,1.0146224142030067,1.4622414203006695,False
SiC,1000,100.0,389.098779,3.8909877899999996,11.0,20.0,0.55,119.87601563103668,119.06651589204584,0.9932471918195682,0.9932471918195682,-0.675280818043178,False
SiC,1000,100.0,389.098779,3.8909877899999996,12.0,20.0,0.6,119.87601563103668,114.75455929555623,0.9572770557269467,0.9572770557269467,-4.272294427305335,False
SiC,1000,100.0,389.098779,3.8909877899999996,13.0,20.0,0.65,119.87601563103668,111.09964398460558,0.9267879266738088,0.9267879266738088,-7.321207332619117,False
SiC,1000,100.0,389.098779,3.8909877899999996,14.0,20.0,0.7,119.87601563103668,109.44453049667092,0.9129810489658535,0.9129810489658535,-8.701895103414648,False
SiC,1000,100.0,389.098779,3.8909877899999996,15.0,20.0,0.75,119.87601563103668,106.94313164844816,0.8921144991806008,0.8921144991806008,-10.788550081939919,False
SiC,1000,100.0,389.098779,3.8909877899999996,16.0,20.0,0.8,119.87601563103668,114.51590028332448,0.9552861736395214,0.9552861736395214,-4.47138263604786,False
SiC,1000,100.0,389.098779,3.8909877899999996,17.0,20.0,0.85,119.87601563103668,114.78640664118916,0.9575427247639536,0.9575427247639536,-4.245727523604637,False
SiC,1000,100.0,389.098779,3.8909877899999996,18.0,20.0,0.9,119.87601563103668,115.66653736987888,0.964884733288817,1.0,0.0,True
SiC,1000,100.0,389.098779,3.8909877899999996,24.5,20.0,1.225,119.87601563103668,120.49992174828138,1.0052045950473112,1.0052045950473112,0.5204595047311189,False
SiC,1000,100.0,389.098779,3.8909877899999996,25.5,20.0,1.275,119.87601563103668,123.15246861293414,1.0273320143704308,1.0273320143704308,2.7332014370430757,False
SiC,1000,100.0,389.098779,3.8909877899999996,26.5,20.0,1.325,119.87601563103668,119.98862521382767,1.0009393837641183,1.0009393837641183,0.09393837641182845,False
SiC,1000,100.0,389.098779,3.8909877899999996,27.5,20.0,1.375,119.87601563103668,119.4166110508058,0.9961676689218227,0.9961676689218227,-0.38323310781772646,False
SiC,2000,200.0,389.098779,1.9454938949999998,1.0,20.0,0.05,169.33102033434335,169.41247127273203,1.0004810160490845,1.0004810160490845,0.04810160490844595,False
SiC,2000,200.0,389.098779,1.9454938949999998,2.0,20.0,0.1,169.33102033434335,198.7009635720117,1.1734469158673793,1.1734469158673793,17.344691586737927,False
SiC,2000,200.0,389.098779,1.9454938949999998,3.0,20.0,0.15,169.33102033434335,190.28607940349977,1.1237520392175087,1.1237520392175087,12.375203921750867,False
SiC,2000,200.0,389.098779,1.9454938949999998,4.0,20.0,0.2,169.33102033434335,189.37514418592804,1.1183724270485564,1.1183724270485564,11.837242704855644,False
SiC,2000,200.0,389.098779,1.9454938949999998,5.0,20.0,0.25,169.33102033434335,181.34584032289916,1.0709546305504603,1.0709546305504603,7.095463055046025,False
SiC,2000,200.0,389.098779,1.9454938949999998,6.0,20.0,0.3,169.33102033434335,174.1772959353566,1.0286201287362722,1.0286201287362722,2.8620128736272177,False
SiC,2000,200.0,389.098779,1.9454938949999998,7.0,20.0,0.35,169.33102033434335,169.30297248470666,0.999834360830158,0.999834360830158,-0.016563916984202454,False
SiC,2000,200.0,389.098779,1.9454938949999998,8.0,20.0,0.4,169.33102033434335,169.41717851531777,1.0005088151054917,1.0005088151054917,0.050881510549172226,False
SiC,2000,200.0,389.098779,1.9454938949999998,9.0,20.0,0.45,169.33102033434335,170.54465198409366,1.0071672139419818,1.0071672139419818,0.7167213941981831,False
SiC,2000,200.0,389.098779,1.9454938949999998,10.0,20.0,0.5,169.33102033434335,169.37416520966286,1.0002547960511565,1.0002547960511565,0.025479605115652504,False
SiC,2000,200.0,389.098779,1.9454938949999998,11.0,20.0,0.55,169.33102033434335,166.05182528370662,0.9806344103746497,0.9806344103746497,-1.9365589625350288,False
SiC,2000,200.0,389.098779,1.9454938949999998,12.0,20.0,0.6,169.33102033434335,160.3859780855274,0.9471742257788679,0.9471742257788679,-5.28257742211321,False
SiC,2000,200.0,389.098779,1.9454938949999998,13.0,20.0,0.65,169.33102033434335,154.46783329750062,0.9122240744342328,0.9122240744342328,-8.77759255657672,False
SiC,2000,200.0,389.098779,1.9454938949999998,14.0,20.0,0.7,169.33102033434335,150.5401864946413,0.8890289930185288,0.8890289930185288,-11.097100698147122,False
SiC,2000,200.0,389.098779,1.9454938949999998,15.0,20.0,0.75,169.33102033434335,145.46159961844657,0.8590369285629608,0.8590369285629608,-14.096307143703923,False
SiC,2000,200.0,389.098779,1.9454938949999998,16.0,20.0,0.8,169.33102033434335,160.446657156785,0.9475325716456665,0.9475325716456665,-5.2467428354333485,False
SiC,2000,200.0,389.098779,1.9454938949999998,17.0,20.0,0.85,169.33102033434335,160.8354026236511,0.9498283439506968,0.9498283439506968,-5.017165604930318,False
